State,County,GeoFIPS,Region,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
PA,Warren," ""42123""",2,Population (persons) 1/,Number of persons,47456,47788,48494,49196,48010,48095,48357,47976,47991,47293,47109,47566,47938,48066,47982,47593,46633,46185,45826,45452,45179,45039,45106,45156,45594,44998,44971,44892,44549,44264,44064,43716,43562,43184,42896,42667,42218,41972,41963,41853,41831,41771,41506,41261,40954,40658,40334,40026,39679,39551,39191
PA,Washington," ""42125""",2,Population (persons) 1/,Number of persons,211417,211534,215573,217177,217116,217115,218839,219742,220306,220371,219430,216958,216055,216305,216176,214479,211201,208974,206447,205161,204552,204569,204777,205562,206512,206454,205707,205101,204469,203930,203078,203008,203179,203104,203859,204090,205359,205992,206259,207240,207571,207938,208059,208296,208046,207963,207718,207386,207075,207018,206865
PA,Wayne," ""42127""",2,Population (persons) 1/,Number of persons,29449,29881,31095,31297,31661,31804,32731,33545,33947,34822,35610,35285,35408,35512,36044,36509,36686,36976,37536,38421,39359,40215,41360,42593,43449,44188,44791,45629,46219,46545,47133,47843,47994,48330,48938,49423,50409,52031,52341,51692,52552,52868,52750,52254,52204,52064,51823,51339,51192,51395,51361
PA,Westmoreland," ""42129""",2,Population (persons) 1/,Number of persons,374580,377212,379829,382112,382678,381868,385258,387366,388206,389559,392632,392294,391939,390190,387822,385483,380825,376936,373907,372158,370411,370467,371523,373857,375255,375980,376188,375656,374158,373060,371248,369664,368698,367680,367836,367281,366946,366559,366318,366058,365259,365028,364436,362787,360663,358866,356923,354665,352006,350459,348899
PA,Wyoming," ""42131""",2,Population (persons) 1/,Number of persons,18835,19290,20499,21356,22383,23309,23866,25174,26360,26547,26402,26453,26483,26649,26834,27182,27277,27246,27602,27797,27918,28105,28165,28601,28868,28813,28526,28656,28325,28189,28268,28038,28119,28011,28074,28195,28160,28194,28287,28294,28268,28241,28309,28381,28133,28167,27812,27546,27396,27087,26794
PA,York," ""42133""",2,Population (persons) 1/,Number of persons,269277,273427,278991,282646,286122,288739,292808,297047,300642,305545,310297,313599,315266,315972,316125,319582,320150,322055,325922,330944,336068,340810,346209,351046,356156,361092,365997,369781,372706,375810,378905,382743,385773,389692,395093,401403,409066,418043,424919,429399,433022,435413,436701,437466,438932,440475,441741,443693,445484,447847,449058
VA,Accomack," ""51001""",5,Population (persons) 1/,Number of persons,29308,28863,28560,28721,29553,30551,30893,30878,30893,31259,31443,31288,31306,31264,31215,31074,31075,31228,31565,31708,31868,31803,32520,33215,33907,34568,35024,35679,36266,37059,37614,38215,37742,37308,36742,36310,35835,35192,34553,33970,33415,33148,33225,33268,32969,32971,32914,32871,32685,32581,32316
VA,Amelia," ""51007""",5,Population (persons) 1/,Number of persons,7702,7583,7654,7902,8002,8178,8394,8462,8482,8372,8428,8403,8380,8301,8221,8188,8276,8381,8384,8495,8748,8823,9012,9307,9634,9708,9965,10241,10634,10890,11137,11446,11481,11540,11544,11712,11943,12250,12447,12563,12594,12746,12752,12745,12656,12713,12784,12801,12980,13057,13145
VA,Amherst," ""51009""",5,Population (persons) 1/,Number of persons,26007,26141,26779,27593,27431,27242,27579,27780,27675,28284,28927,29128,29098,29143,28931,28926,28715,28654,28595,28576,28402,28694,28962,29287,29581,30085,30387,30774,30994,31199,31710,31854,31953,31775,31810,31783,31955,32094,32203,32510,32447,32387,32154,32630,32317,32158,31836,31887,31863,31684,31605
VA,Appomattox," ""51011""",5,Population (persons) 1/,Number of persons,9803,9793,9984,10408,10336,10660,11216,11392,11574,11791,12164,11994,12064,12031,12097,12083,12124,12146,12272,12346,12312,12312,12560,12613,12751,12798,12953,13088,13277,13466,13651,13692,13809,13733,13765,13916,13981,14215,14425,14795,14812,15098,15109,15246,15320,15348,15492,15528,15723,15881,15911
VA,Arlington," ""51013""",5,Population (persons) 1/,Number of persons,174981,173825,174500,172980,164416,156886,156925,158937,156584,154634,154108,153363,156123,157834,160483,163163,165356,167502,168060,169903,170391,171164,172773,175365,177845,180563,181741,182801,184768,186693,188716,189198,190386,190137,188735,187901,187760,188176,190759,196305,202637,209295,215990,221454,224894,225980,228548,231259,234647,236025,236842
VA,Bath," ""51017""",5,Population (persons) 1/,Number of persons,5201,5207,5266,5252,5262,4890,5356,5214,5121,5447,5626,5786,5481,5410,5493,5395,5330,5117,5043,5001,4911,4790,4786,4799,4861,4906,4954,4997,4967,5026,5052,5020,4997,5012,4974,4934,4891,4823,4835,4778,4743,4721,4655,4642,4592,4535,4460,4409,4266,4253,4147
VA,Bedford," ""51019""",5,Population (persons) 1/,Number of persons,32709,32872,33931,33641,34727,35696,36096,36657,37336,39054,40243,41157,42038,42582,43145,44277,45261,46538,48013,49296,50658,51978,53666,55438,57062,58776,60684,62320,63058,64763,65758,66897,67385,67900,68678,69761,71011,72510,73561,73744,74573,75035,75554,75750,76177,77034,77629,77993,78378,78882,78997
VA,Bland," ""51021""",5,Population (persons) 1/,Number of persons,5502,5450,5663,5618,5600,5620,5644,5729,6063,6279,6393,6387,6531,6520,6520,6442,6438,6412,6422,6404,6453,6535,6493,6612,6685,6774,6866,6877,6914,6922,6893,6833,6876,6836,6913,6913,6873,6840,6930,6921,6868,6799,6773,6692,6673,6583,6532,6472,6354,6303,6280
VA,Botetourt," ""51023""",5,Population (persons) 1/,Number of persons,18205,18209,18547,19290,19813,20356,21133,21623,22085,22543,23035,23311,23428,23406,23288,23359,23819,23998,24309,24720,24768,25091,25615,25899,26447,27083,27855,28350,28949,29497,30138,30648,30748,31155,31454,31715,31803,32491,32681,32955,33042,33199,33005,33123,32994,33080,33380,33252,33313,33352,33419
VA,Brunswick," ""51025""",5,Population (persons) 1/,Number of persons,16405,16155,16230,16146,16081,16027,16065,16006,15894,16017,16045,15589,15387,15549,16092,15968,15893,15837,15870,15880,16017,15986,16066,16233,16348,16330,16319,16736,16693,17429,18290,18387,18331,18236,18072,17981,17981,18011,17823,17791,17507,17402,17127,17032,16984,16825,16845,16618,16570,16336,16231
VA,Buchanan," ""51027""",5,Population (persons) 1/,Number of persons,32609,32251,33662,34149,34757,34957,35936,37741,38535,38466,38251,37960,37773,37639,37139,36396,35585,34675,33833,32856,31990,31224,31420,31212,30759,30275,29862,29163,28579,28114,27469,26838,26501,26299,25941,25647,25315,25009,24670,24371,24234,24084,23824,23822,23625,23152,22752,22212,21604,21369,21004
VA,Buckingham," ""51029""",5,Population (persons) 1/,Number of persons,10703,10622,10841,10664,10807,10976,11230,11204,11234,11537,11737,11743,11689,11634,12199,12479,12488,12500,12545,12689,12848,12915,13094,13173,13358,14210,14684,14905,15192,15314,15479,15634,15857,15908,16057,16168,16401,16547,16737,16819,17148,17091,17213,17068,17150,16931,17017,17051,17038,17043,17148
VA,Caroline," ""51033""",5,Population (persons) 1/,Number of persons,13904,13980,14455,15032,15204,15863,16587,16959,17618,18019,18388,17909,17900,17981,18130,18299,18223,18137,18217,18489,18906,19341,19781,20014,20404,20567,21008,21366,21598,21927,22049,22136,22168,22566,23135,23920,25475,26722,27592,28011,28263,28635,28672,28949,29248,29741,29900,30099,30432,30751,30725
VA,Charles City," ""51036""",5,Population (persons) 1/,Number of persons,6102,6178,6347,6339,6623,6700,6503,6494,6571,6780,6741,6703,6739,6659,6527,6543,6530,6422,6287,6321,6282,6300,6253,6327,6473,6514,6598,6650,6711,6873,6910,6930,6952,7030,7091,7050,7060,7156,7148,7232,7216,7259,7205,7126,7072,6978,7046,7034,7026,7000,6963
VA,Charlotte," ""51037""",5,Population (persons) 1/,Number of persons,12504,12415,12775,12601,12256,12320,12608,12468,12449,12656,12410,12253,12183,12065,12016,11918,11758,11657,11650,11642,11696,11708,11836,11932,12036,12194,12271,12220,12279,12451,12495,12476,12481,12590,12465,12524,12631,12731,12680,12654,12588,12568,12499,12401,12279,12175,12179,12119,12077,11944,11880
VA,Chesterfield," ""51041""",5,Population (persons) 1/,Number of persons,74325,77847,81689,85810,90731,95906,101986,107978,121469,127211,134129,142775,148114,152101,154348,159979,166556,175256,185053,193417,201200,211727,218656,224914,230170,234854,240360,244741,249235,252618,256555,261047,265544,270741,276300,283030,289998,298496,304636,309837,313096,317198,320307,323880,327612,332093,334915,338479,343276,348281,352802
VA,Clarke," ""51043""",5,Population (persons) 1/,Number of persons,8102,8130,8469,8659,8779,9027,9083,9273,9527,9817,10019,10001,10131,10288,10533,10722,10929,11206,11585,11892,12150,12079,11933,11917,11962,11972,12243,12302,12480,12436,12535,12672,12862,12950,13110,13413,13710,13939,13969,14092,14015,14012,14190,14245,14253,14315,14239,14294,14454,14511,14619
VA,Craig," ""51045""",5,Population (persons) 1/,Number of persons,3501,3515,3529,3579,3600,3600,3634,3679,3709,3813,3846,3956,3985,4004,3983,4084,4119,4177,4275,4329,4358,4386,4531,4517,4635,4680,4837,4910,4962,4976,5065,5073,5056,5065,5097,5142,5139,5158,5212,5167,5120,5198,5169,5138,5138,5176,5136,5120,5062,5102,5131
VA,Culpeper," ""51047""",5,Population (persons) 1/,Number of persons,18105,18289,18839,19150,19661,20482,20994,21512,21920,22666,22887,22722,23091,23053,23116,23366,23879,24288,25012,25775,26761,28096,28673,29109,29462,29691,31416,31917,32384,33053,33593,34442,35299,36612,38121,39670,41894,44076,45527,46056,46236,46838,47345,47844,48606,49237,49551,50319,51235,51795,52605
VA,Cumberland," ""51049""",5,Population (persons) 1/,Number of persons,6202,6175,6301,6429,6852,7126,7343,7302,7492,7630,7609,7867,7797,7799,7824,7849,7881,7807,7868,7831,7820,7849,7960,8117,8175,8237,8355,8559,8616,8804,8936,8987,9002,9093,9216,9223,9465,9596,9762,9849,10013,10028,9985,9841,9848,9839,9756,9745,9828,9857,9932
VA,Dickenson," ""51051""",5,Population (persons) 1/,Number of persons,16405,16159,16623,17299,17586,17767,17907,18932,19553,19690,20186,19808,19780,19985,20052,19851,19635,19140,18707,18343,17883,17552,17702,17698,17620,17525,17440,17145,16991,16680,16516,16322,16237,16074,16018,16003,16111,15958,15971,16078,15925,15847,15779,15707,15526,15344,15201,15014,14722,14526,14318
VA,Essex," ""51057""",5,Population (persons) 1/,Number of persons,7102,7109,7386,7580,7812,8268,8522,8712,8942,9101,9066,8877,8915,8839,8825,8862,8805,8766,8816,8816,8731,8720,8863,9083,9343,9446,9623,9765,9749,9708,9885,9984,9994,10074,10201,10238,10445,10576,10739,10920,11104,11146,11169,11135,11161,11071,11096,11077,10969,10896,10953
VA,Fauquier," ""51061""",5,Population (persons) 1/,Number of persons,26607,26483,27600,28073,28362,29979,30421,31470,32701,34257,35157,36070,36728,37632,38234,39169,40809,42576,44716,46545,48044,48908,49411,50272,50345,50406,50418,50807,51961,52856,54029,55470,56878,58522,59863,61319,62686,63761,64122,64558,64907,65440,66032,66561,67139,68116,68423,68805,69547,70642,71222
VA,Floyd," ""51063""",5,Population (persons) 1/,Number of persons,9903,9766,9956,10184,10159,10418,10661,10769,11114,11497,11519,11596,11709,11674,11617,11704,11680,11670,11799,11928,12018,11982,12152,12414,12502,12689,12882,13082,13276,13378,13652,13909,14086,14172,14261,14371,14588,14762,14823,15101,15150,15365,15400,15431,15482,15526,15548,15677,15758,15790,15749
VA,Fluvanna," ""51065""",5,Population (persons) 1/,Number of persons,7602,7686,8019,7990,8425,8456,8918,9654,9683,10028,10122,10283,10426,10437,10503,10529,10763,10869,11191,11482,11983,12553,13199,13803,14389,14917,15770,16502,17362,18356,19529,20191,21027,21921,22835,23451,24318,24638,25134,25461,25576,25791,25956,25883,25825,25969,26133,26187,26480,26898,27270
VA,Franklin," ""51067""",5,Population (persons) 1/,Number of persons,28208,28291,29410,30232,30518,31320,32462,33163,34347,34993,35841,35777,35859,36165,36313,36672,36926,36765,37374,37958,38932,39773,40679,41257,41965,42610,43525,44303,45073,45865,46677,47546,48384,49167,50012,51001,51976,53037,54447,55284,55732,56176,56337,56290,56269,56258,56227,56158,56315,56191,56042
VA,Giles," ""51071""",5,Population (persons) 1/,Number of persons,16905,16710,16895,16804,16845,16901,17268,17618,17656,18009,18044,17787,17666,17602,17455,17377,17180,16905,16759,16601,16529,16352,16332,16414,16414,16360,16432,16407,16310,16430,16554,16738,16799,16800,16821,16786,16963,17161,17138,17168,17264,17316,17151,17022,16988,16849,16762,16827,16754,16799,16720
VA,Gloucester," ""51073""",5,Population (persons) 1/,Number of persons,14004,14127,14710,15327,16384,17213,17498,17689,18224,19030,19764,20264,20855,21658,22690,24064,25572,26951,28167,29220,29913,30224,30615,31070,31976,32125,32698,33022,33654,34147,34576,34793,34852,35103,35454,35714,36011,36220,36466,36638,36778,36940,36889,36838,36768,37024,37010,37114,37295,37341,37348
VA,Goochland," ""51075""",5,Population (persons) 1/,Number of persons,10103,10041,10114,10214,10370,10841,11154,11443,11709,11370,11751,11771,11793,11993,12074,12447,12665,12853,13301,13605,13990,14197,14490,14837,15122,15589,15953,16307,16491,16773,16675,16935,17250,17610,18062,18570,19349,20176,20869,21285,21604,21744,21374,21273,21565,21849,22165,22485,22703,23219,23753
VA,Grayson," ""51077""",5,Population (persons) 1/,Number of persons,15604,15569,16340,15942,16292,15972,15837,15865,16204,16356,16174,16608,16696,16663,16614,16668,16501,16339,16284,16251,16272,16323,16266,16428,16543,16691,17045,17292,17514,17647,17812,16782,16548,16558,16414,16301,16153,16096,16066,15938,15696,15497,15366,15143,15128,15922,15959,15867,15697,15635,15550
VA,Greene," ""51079""",5,Population (persons) 1/,Number of persons,5201,5291,5483,5413,5633,5852,6304,6693,6806,7188,7414,7698,7979,8207,8339,8534,8790,8997,9263,9498,9900,10400,10906,11438,12213,12619,12743,13098,13561,14232,14902,15454,15793,16308,16677,16895,17155,17607,17972,18131,18237,18457,18667,18803,18848,19105,19183,19309,19593,19692,19819
VA,Halifax," ""51083""",5,Population (persons) 1/,Number of persons,37311,36941,37246,37399,37145,37430,37618,37678,37869,37919,37911,37603,37179,37075,36785,36662,36535,36260,36145,35980,35999,36069,36238,36658,37126,37495,37643,37453,37205,37177,37444,37299,37003,36919,36645,36382,36340,36383,36338,36347,36293,36206,36000,35738,35386,35204,35103,34990,34575,34181,33911
VA,Hanover," ""51085""",5,Population (persons) 1/,Number of persons,36810,37811,39338,41762,43433,43951,46332,47580,49117,50751,51122,50561,51120,51363,51631,52291,53138,54551,56897,59254,61864,63808,65528,67308,69031,71430,74446,76645,79036,82067,84602,86972,88845,91370,93466,95295,96451,98025,98830,99404,99651,99902,99908,100339,101065,101724,103071,104290,105674,106886,107766
VA,Henrico," ""51087""",5,Population (persons) 1/,Number of persons,152415,155114,160467,163180,162995,169770,173847,177584,176282,178861,179581,181068,182050,186277,190475,194225,197750,201376,206524,212486,216547,218556,223141,227382,232655,237635,244162,248758,251392,253458,257884,264385,267722,270608,274555,280290,286441,291460,296408,300198,304763,307253,310430,315587,318640,321835,324375,325931,327559,328993,330818
VA,Highland," ""51091""",5,Population (persons) 1/,Number of persons,2601,2560,2636,2506,2466,2415,2434,2328,2373,2539,2727,2903,2761,2774,2898,2926,2797,2654,2598,2636,2621,2635,2592,2607,2593,2556,2566,2560,2567,2507,2519,2529,2530,2450,2490,2442,2463,2479,2424,2403,2363,2297,2260,2234,2205,2238,2196,2210,2217,2208,2190
VA,Isle of Wight," ""51093""",5,Population (persons) 1/,Number of persons,18305,18422,19310,19459,19831,20036,20342,20853,20950,21641,21902,21619,21642,21899,22234,22693,23252,23529,23876,24343,24735,25178,25620,26046,26505,26914,27614,28070,28358,28904,29315,29849,30119,30497,31224,31899,32566,33716,34581,34955,35270,35316,35296,35343,35526,35865,36159,36326,36571,36972,37109
VA,King and Queen," ""51097""",5,Population (persons) 1/,Number of persons,5602,5485,5533,5509,5715,5811,5919,6121,6153,6107,6094,5971,5972,5915,5929,6012,6165,6191,6237,6233,6304,6290,6312,6337,6284,6382,6462,6449,6574,6590,6625,6620,6607,6586,6558,6739,6792,6915,6948,6916,6893,6976,6987,7009,7029,7082,7085,7054,6999,7045,7025
VA,King George," ""51099""",5,Population (persons) 1/,Number of persons,8002,8080,8314,8398,8647,8879,9149,9482,9688,9900,10214,10549,10555,10484,10618,10936,11438,12012,12402,12780,13162,13603,13857,14101,14561,15370,15738,15654,16094,16272,16628,16916,17136,17717,18326,19124,20476,21519,22444,22996,23335,23696,24273,24606,24897,25260,25414,25947,26337,26612,26836
VA,King William," ""51101""",5,Population (persons) 1/,Number of persons,7502,7447,7402,7720,7849,8166,8267,8329,8557,8861,9117,9380,9551,9635,9695,9657,9763,9929,10028,10294,10632,10998,11184,11572,11862,12014,12140,12318,12474,12813,12992,13238,13412,13589,13808,13975,14278,14874,15296,15604,15768,15999,16014,15977,16092,16149,16282,16405,16684,16919,17148
VA,Lancaster," ""51103""",5,Population (persons) 1/,Number of persons,9203,9068,8967,9179,9408,9503,9755,9846,9916,10355,10360,10149,10214,10223,10210,10353,10471,10614,10726,10770,10837,10925,10955,11005,11083,11155,11349,11447,11440,11529,11487,11549,11401,11417,11519,11514,11533,11551,11573,11481,11403,11362,11275,11125,10959,10861,10825,10771,10725,10696,10603
VA,Lee," ""51105""",5,Population (persons) 1/,Number of persons,20806,20588,21911,22215,22434,23050,24023,25178,25510,25629,26018,26003,26140,26199,26172,26085,25789,25403,25286,24972,24813,24438,24301,24285,24245,24288,24312,24061,23945,23722,23662,23548,23320,24278,24967,25168,25150,25228,25322,25463,25578,25605,25544,25428,25080,24724,24595,24165,23900,23656,23423
VA,Loudoun," ""51107""",5,Population (persons) 1/,Number of persons,36210,37288,38501,40482,43768,47449,50298,52299,53974,55652,56423,57765,59009,60142,61706,64163,67225,71026,75578,79117,83084,87208,90124,94304,101118,108732,116877,125042,135369,146126,158128,173907,189910,203543,220366,238299,254909,267194,279704,292570,303661,315478,326327,337847,349915,362206,374014,385546,397049,405522,413538
VA,Louisa," ""51109""",5,Population (persons) 1/,Number of persons,14004,14223,15339,15464,15904,16583,16775,17399,17939,18229,18220,17890,18119,18265,18457,18563,18763,19120,19398,19579,19895,20506,20934,21479,21986,22332,22855,23432,23950,24673,25256,25819,26320,27027,27867,28582,29835,30946,31716,32475,32840,33309,33465,33494,33987,34310,34611,35304,35912,36784,37591
VA,Lunenburg," ""51111""",5,Population (persons) 1/,Number of persons,11803,11633,11550,11969,11905,12091,12217,12310,12103,12139,12193,12103,11999,11986,11992,11890,11767,11711,11607,11540,11525,11434,11649,11729,11674,11710,11887,13118,13209,13177,13183,13093,13050,13109,13064,12952,13030,13070,13024,12936,12887,12910,12911,12638,12532,12482,12348,12319,12333,12215,12196
VA,Madison," ""51113""",5,Population (persons) 1/,Number of persons,8702,8659,8896,9172,9653,9873,10031,9974,10000,10326,10309,10246,10287,10310,10570,10829,10798,10972,11160,11400,11692,12014,12106,12006,12122,12171,12182,12243,12378,12496,12438,12535,12643,12838,12865,12902,13106,13291,13429,13332,13358,13300,13141,13132,13090,13030,13047,13081,13212,13248,13261
VA,Mathews," ""51115""",5,Population (persons) 1/,Number of persons,7202,7224,7545,7868,7874,8003,8095,8201,8176,8252,8104,8016,8085,8080,8144,8246,8306,8316,8444,8470,8370,8352,8380,8409,8540,8719,8796,8997,9070,9072,9223,9142,9145,9118,9091,9021,8962,8987,9026,9041,8997,8974,8944,8911,8898,8813,8834,8769,8709,8792,8834
VA,Mecklenburg," ""51117""",5,Population (persons) 1/,Number of persons,29708,29520,30264,29983,30342,30160,29889,29791,29998,30286,30133,29468,29508,29281,29386,29652,29506,29428,29630,29318,29292,29268,29521,29835,30295,30779,31289,31402,31703,31858,32296,32384,32425,32528,32546,32547,32554,32642,32823,32920,32815,32708,32560,31686,31239,31104,30922,30813,30693,30624,30587
VA,Middlesex," ""51119""",5,Population (persons) 1/,Number of persons,6302,6267,6224,6554,6576,6717,6996,6959,7356,7340,7452,7723,7731,7829,7955,8048,8225,8270,8313,8441,8492,8718,8862,8949,9075,9197,9319,9407,9613,9671,9846,9932,10007,10029,10238,10399,10526,10732,10763,10806,10875,10980,10854,10850,10781,10657,10686,10749,10625,10733,10582
VA,Nelson," ""51125""",5,Population (persons) 1/,Number of persons,11803,11605,11426,11671,11753,11862,12136,12227,12191,12368,12453,12255,12438,12481,12437,12501,12523,12482,12531,12541,12658,12827,13017,13035,13180,13298,13355,13660,13832,13999,14320,14451,14496,14614,14718,14699,14828,14809,14993,15050,15090,14978,15020,14802,14800,14863,14760,14805,14800,14862,14930
VA,New Kent," ""51127""",5,Population (persons) 1/,Number of persons,5301,5313,5439,5998,6526,7036,7259,7526,7727,8243,8364,8806,8892,8918,9005,9121,9248,9352,9694,10015,10208,10568,10818,11001,11185,11377,11806,12226,12721,13110,13261,13537,13876,14192,14764,15317,15953,16680,17254,17728,18057,18543,18764,19149,19516,20019,20377,21009,21638,22317,23091
VA,Northampton," ""51131""",5,Population (persons) 1/,Number of persons,14604,14454,14650,15056,15110,14849,15047,15262,15204,15382,15067,14580,14373,14145,14105,13844,13695,13525,13530,13310,13069,13089,13105,13083,13107,13101,13142,13151,13108,13092,13143,13025,12843,12729,12714,12759,12771,12776,12649,12586,12460,12409,12408,12212,12030,12038,12080,12002,11872,11761,11710
VA,Northumberland," ""51133""",5,Population (persons) 1/,Number of persons,9403,9298,9684,9239,9384,9400,9692,9778,9890,9866,9844,9836,9852,9940,9800,9948,9939,10079,10136,10275,10447,10550,10796,11045,11178,11304,11437,11637,11825,11964,12180,12229,12239,12451,12543,12487,12501,12430,12466,12496,12379,12355,12451,12422,12298,12256,12241,12176,12271,12168,12095
VA,Nottoway," ""51135""",5,Population (persons) 1/,Number of persons,14404,14288,14636,14470,14473,14407,14512,14539,15024,14753,14687,14649,14554,14611,14600,14501,15126,14984,14876,14797,14950,15055,15157,15213,15365,15457,15476,15499,15425,15581,15724,15773,15849,15756,15693,15628,15795,15719,15799,15847,15894,15840,15894,15756,15637,15511,15606,15495,15432,15400,15232
VA,Orange," ""51137""",5,Population (persons) 1/,Number of persons,13804,13914,14689,14965,15516,16056,16269,17072,17624,17600,17965,18097,18199,18398,18489,18791,19037,19552,20063,20523,21094,21545,22042,22377,22699,23298,23774,24417,24740,25174,25559,25981,26431,27128,27951,28658,29990,31438,32273,33077,33329,33578,33994,34275,34620,34923,35178,35354,35870,36598,37051
VA,Page," ""51139""",5,Population (persons) 1/,Number of persons,16605,16641,17076,17593,17811,18395,18658,18985,19201,19487,19374,19411,19415,19665,19734,19917,20076,20217,20665,21016,21462,21760,21989,22247,22351,22434,22636,22847,22879,23105,23154,23149,23171,23265,23531,23527,23708,24045,24222,24208,24076,24065,23957,23841,23723,23784,23662,23619,23784,23972,23902
VA,Patrick," ""51141""",5,Population (persons) 1/,Number of persons,15404,15345,15961,16157,16437,16713,16945,16942,17384,17544,17670,17627,17516,17454,17559,17541,17457,17355,17295,17204,17394,17444,17625,17750,17889,18068,18361,18693,19006,19270,19339,19418,19293,19071,18979,18836,18802,18766,18748,18677,18562,18470,18335,18333,18249,18175,17960,17796,17713,17663,17608
VA,Powhatan," ""51145""",5,Population (persons) 1/,Number of persons,7702,7766,8211,9270,9482,9993,10330,10894,11832,12683,12880,13052,12985,13136,13269,13323,13124,13393,13725,14251,14914,15444,16020,16644,17216,17941,18726,19550,20194,21008,21775,22585,23090,24105,24888,25568,26372,27391,27599,27745,27983,28125,28129,28178,28300,28496,28056,28443,28716,29210,29652
VA,Prince Edward," ""51147""",5,Population (persons) 1/,Number of persons,14404,14423,14848,15671,15518,16091,16198,16572,16737,16451,16449,16472,16508,16709,16717,16650,16652,16778,17012,17142,17130,17393,17647,17928,18351,18600,18900,19054,19281,19694,19758,19708,19737,20264,20203,20639,21341,21722,22293,22959,23260,23359,22318,23172,22714,22975,23120,23020,22678,22906,22802
VA,Pulaski," ""51155""",5,Population (persons) 1/,Number of persons,29608,29630,30567,30619,32065,33299,34093,34554,34953,35779,35958,35263,35335,35304,35242,35295,35233,35008,34815,34879,34604,34621,34407,34499,34479,34458,34473,34639,34800,34872,35085,35144,35120,34817,34789,34829,34748,34891,35058,35051,34988,34828,34740,34732,34546,34340,34351,34249,34225,34060,34027
VA,Rappahannock," ""51157""",5,Population (persons) 1/,Number of persons,5201,5192,5231,5300,5211,5353,5553,5584,5794,5920,6085,6087,6051,5954,6051,6194,6188,6202,6320,6373,6491,6646,6609,6607,6699,6681,6742,6744,6720,6777,7047,6980,7157,7197,7200,7289,7384,7348,7403,7420,7333,7500,7476,7409,7428,7336,7400,7380,7393,7345,7370
VA,Richmond," ""51159""",5,Population (persons) 1/,Number of persons,6502,6514,6598,6324,6347,6321,6556,6630,6791,6860,6855,6967,7015,6958,6917,6802,6871,6956,7084,7152,7233,7279,7243,7343,7422,8268,8505,8622,8708,8775,8835,8803,8924,9003,9103,9202,9213,9328,9426,9386,9251,9280,9208,9079,8952,8884,8781,8758,8889,8970,9023
VA,Russell," ""51167""",5,Population (persons) 1/,Number of persons,24807,24553,25152,25585,26465,26442,27236,28873,29623,30688,31384,31739,31591,31921,31809,31536,31096,30793,30210,29555,28984,28688,28910,29069,29383,29557,29801,29864,29978,30014,30110,29251,29001,28741,28766,28546,28508,28618,28889,28831,29012,28878,28683,28427,28336,28077,27854,27422,27046,26795,26586
VA,Scott," ""51169""",5,Population (persons) 1/,Number of persons,24607,24407,24889,25113,24855,24918,24859,25089,25184,25129,25296,25011,24737,24863,24805,24607,24541,24313,24050,23803,23442,23216,23182,23447,23604,23536,23521,23436,23410,23387,23408,23351,23127,23048,22978,22954,23084,23272,23302,23237,23212,23128,23053,22954,22768,22519,22296,22082,21893,21672,21566
VA,Shenandoah," ""51171""",5,Population (persons) 1/,Number of persons,22906,22989,23762,24316,24486,24762,25948,25885,26517,27054,27373,27646,27944,28173,28432,28755,28904,29205,29881,30350,30967,31818,32115,32211,32548,32644,33080,33124,33740,34248,34639,35240,35835,36525,37309,38272,39406,40610,41214,41720,41743,42052,42266,42530,42506,42729,42848,42907,43276,43473,43616
VA,Smyth," ""51173""",5,Population (persons) 1/,Number of persons,31509,31435,32323,32292,32687,33110,32920,33260,33583,33837,33752,33373,33423,33208,33205,32974,32817,32569,32599,32282,32270,32437,32596,32893,33004,33122,33317,33209,33183,33144,33013,33079,32931,32849,32733,32570,32519,32632,32449,32386,32283,32198,32047,31896,31772,31573,31419,31126,30731,30454,30104
VA,Stafford," ""51179""",5,Population (persons) 1/,Number of persons,24107,24735,25624,26713,28100,29776,31072,32888,34992,37657,39270,40712,41604,43318,44848,46420,47777,49143,51193,54749,58139,62600,66060,69685,72179,75886,78369,81994,82976,86325,89436,93625,98320,103943,109166,113798,117611,119892,122526,124323,126449,129832,132200,133368,135923,138791,140868,143501,146792,149824,152882
VA,Surry," ""51181""",5,Population (persons) 1/,Number of persons,5902,5957,6398,6541,5804,5772,6275,6251,6095,6092,6035,6046,6036,5977,6018,6111,6060,6150,6085,6135,6120,6170,6268,6448,6514,6512,6590,6571,6684,6791,6769,6833,6829,6886,6901,6873,6865,6991,7042,7061,7037,7044,6921,6839,6787,6780,6671,6554,6503,6463,6422
VA,Sussex," ""51183""",5,Population (persons) 1/,Number of persons,11603,11435,11464,11517,11485,11314,11417,11374,11265,11087,10991,10860,10785,10615,10439,10415,10413,10407,10435,10413,10337,10256,10288,10276,10186,10134,10156,10165,10228,10213,12556,12456,12318,12109,12205,12014,11933,12193,12191,12215,12175,12011,12086,11924,11766,11723,11692,11414,11379,11241,11159
